,siren,codgeo,drop_year,drop_pct,drop_pct_str,primes_2016,primes_2017,primes_2018,primes_2019,primes_2020,primes_2021,primes_2022,primes_2023,libgeo,dep,geometry,annee,depenses_fonct,pop,primes_to_depense_ratio
20,210803102,08344,2023.0,0.9645165294533167,96.5%,2700.67,2850.68,2947.74,3086.76,3501.91,7495.97,3701.92,198.67,Prez,08,"POLYGON ((4.334678674333565 49.786023045019355, 4.337127591154458 49.79937695486331, 4.340194431294846 49.801916493843144, 4.3407040380483375 49.80609232077506, 4.339209207015933 49.806301727657896, 4.340430594501661 49.8109200222207, 4.343969566527194 49.812360659810665, 4.347249368370096 49.811552539268035, 4.35057156482904 49.81235208920943, 4.351666886146427 49.81594238449151, 4.354125116750046 49.81810230907743, 4.360362043137447 49.819383843146966, 4.36760793374886 49.82470645659762, 4.373228530721633 49.82535095637132, 4.37593580680024 49.82184671934898, 4.380932639026232 49.81793054003895, 4.380486617134019 49.81253192305438, 4.385708343823501 49.80957789312892, 4.389596031195479 49.80908336608509, 4.387846280946781 49.799904054640514, 4.385596168931934 49.798064045630305, 4.379026585884099 49.795500936345775, 4.375387418510241 49.79033121794725, 4.373862076437832 49.789383442767395, 4.3719799570663165 49.786316727352265, 4.3673496050889264 49.78141520331441, 4.360855625851123 49.7778209400879, 4.3541166838863905 49.78381447873164, 4.3481621599999745 49.78548873783433, 4.340958856229803 49.78531083706544, 4.334678674333565 49.786023045019355))",2022,88539.6,136.0,0.041810895915499954
21,218400166,84016,2020.0,0.9619688111938274,96.2%,29721.88,46027.5,45802.51,187288.81,7429.28,6261.09,2104.36,1934.75,Bédarrides,84,"POLYGON ((4.936420853686577 44.02468260903517, 4.936054959320396 44.024495725873344, 4.933793867249675 44.02408454357267, 4.927520959388301 44.02464640144443, 4.927554585558217 44.02032749163396, 4.915194374720901 44.01893325701993, 4.914354585110963 44.020688162800056, 4.912969161020564 44.02760878862584, 4.9107133475037035 44.03003294227135, 4.90329529023956 44.03132236350217, 4.897461921782132 44.03161702670153, 4.882384720615021 44.035100025989344, 4.877456395362893 44.0328644181083, 4.873212435728005 44.03229263022757, 4.865461273302202 44.03442304270995, 4.862187406598208 44.03602564245436, 4.865006145471401 44.04248728175051, 4.863945472330539 44.04579240454916, 4.863964743353493 44.0546220355053, 4.865301159088498 44.05698401392095, 4.875877044352296 44.05860798120383, 4.886967245788768 44.05944863886641, 4.892212847220243 44.060324897733004, 4.898120058621047 44.0621562399856, 4.899550112993223 44.064580667745595, 4.9001608558874095 44.06940408716957, 4.905954163339182 44.07317062916908, 4.915524534464697 44.071521191947724, 4.928674784045435 44.07199935822484, 4.933621638243955 44.07461920306069, 4.9328561950265755 44.0759218063994, 4.935220204110157 44.07665351051134, 4.938963528319408 44.07033520325756, 4.940151798040547 44.065608984737146, 4.9410087090829204 44.059083922004454, 4.942185587539371 44.05403563601278, 4.94366016967512 44.04717735694964, 4.9378078397444405 44.044316260669646, 4.936420853686577 44.02468260903517))",2019,4369076.55,5167.0,0.042866909713449634
22,211002324,10239,2023.0,0.9618359847427668,96.2%,2890.2,2923.02,3005.17,2586.24,2633.49,5538.93,3060.27,164.09,Mesnil-Sellières,10,"POLYGON ((4.181785092406044 48.34374509220894, 4.18581156955649 48.34550857406344, 4.194033483433072 48.34787388849747, 4.196734340314204 48.34262870067245, 4.208504932739158 48.34708293452796, 4.225589144215575 48.34993509155391, 4.229523700282125 48.34351681212613, 4.236301886620125 48.33816384509135, 4.2286778251238255 48.336439439716294, 4.23155318961767 48.3346702371444, 4.21974313635303 48.32847932971178, 4.221698881487291 48.32478722089732, 4.214657326568548 48.32292706811365, 4.207956209134311 48.31893715821492, 4.203855939807858 48.31814146278812, 4.195460883139773 48.32937118085943, 4.189569866421591 48.32678930706772, 4.186458560145942 48.3310722156535, 4.185550447690009 48.33391576353359, 4.177654369098535 48.332963845592, 4.175066564788037 48.338980527365855, 4.181785092406044 48.34374509220894))",2022,160740.16,611.0,0.01903861486762238
23,216900969,69096,2023.0,0.9613764282970406,96.1%,49066.44,36097.67,35193.85,33020.25,33246.07,34908.08,50060.24,1640.89,Grigny,69,"POLYGON ((4.778841404342424 45.59057613117906, 4.7747222089524985 45.594703681073064, 4.7747103128408375 45.59721872785823, 4.771820259816005 45.60222952957612, 4.76419249593976 45.60944261196516, 4.765603224033813 45.61019427978696, 4.77402460903714 45.61044868534148, 4.777672544671563 45.61464702168649, 4.7824146783975365 45.61547476044529, 4.789153894150242 45.6180116258073, 4.790375396182256 45.62147432985453, 4.7983553126670015 45.62231432530204, 4.802480934364807 45.621216559284946, 4.803600417773504 45.624358348105176, 4.804251491152192 45.630151497532644, 4.807274641702474 45.62926468735302, 4.807226103242633 45.62210770349133, 4.801964671967075 45.613873629313524, 4.800946513972638 45.60815084457254, 4.794758724894516 45.60263963757896, 4.790148946833417 45.597296456975506, 4.784746028789807 45.593126402542794, 4.778841404342424 45.59057613117906))",2022,9987896.4,9781.0,0.005012090433777427
24,215004508,50450,2023.0,0.9581917132678986,95.8%,2616.53,2041.28,1990.68,2174.73,2401.15,4974.44,2366.21,153.45,Saint-Barthélemy,50,"POLYGON ((-0.9655346648357446 48.67004875304595, -0.965045894149527 48.672644070453494, -0.9608973439896573 48.67607034981601, -0.9597729446341716 48.67933150875409, -0.9629042883177842 48.68573941674692, -0.9682455881801919 48.69155786314421, -0.9695798824686978 48.69750960840008, -0.9667887006698843 48.69947230824268, -0.9606782591571578 48.70032026163429, -0.9568214862070668 48.69986809067321, -0.9475352598762172 48.69630757002311, -0.935820980094937 48.69301999248764, -0.9296450168624771 48.69038695897316, -0.9290895354424679 48.68821316838272, -0.9340459215366717 48.67986141530638, -0.9368493941375489 48.674159512727556, -0.9414193251930533 48.67110702148255, -0.9501016713423269 48.66933648870463, -0.9538629046532652 48.67114597423088, -0.9570094969053147 48.670009876839345, -0.9600438566558671 48.66739447080548, -0.9655346648357446 48.67004875304595))",2022,193744.49,340.0,0.012213044097408914
25,214800906,48090,2023.0,0.9558802985975887,95.6%,29526.27,28429.17,29783.41,37655.42,38883.07,39944.06,39944.06,1762.32,Le Malzieu-Ville,48,"POLYGON ((3.3153414641986574 44.866220262946456, 3.314253860481683 44.86744804638441, 3.314574784038405 44.87589113431835, 3.3184005606513747 44.874913360063154, 3.329438417128308 44.87494562215415, 3.3401364017425066 44.87910315259754, 3.342782730390376 44.879223932685385, 3.3463321843547273 44.87785929755816, 3.348873225119237 44.87572422316066, 3.348741567545742 44.8692143662241, 3.34570347890034 44.864647348468054, 3.346786360299456 44.86277469136692, 3.349424714636718 44.861735092587935, 3.3539874237049445 44.86217184422785, 3.3594510512371656 44.86086513110911, 3.364180695043597 44.8589159798753, 3.3663583865902877 44.85723290973758, 3.352194025721694 44.852508874009054, 3.3501703330366834 44.849679137930615, 3.3458790244143373 44.84872572807311, 3.341791389510658 44.85125223781079, 3.3389550742940584 44.8496494939629, 3.337204123363783 44.84656086308194, 3.338004122397487 44.84314218156349, 3.332736275734909 44.84650988897287, 3.329102584463948 44.84877673636921, 3.325387501516731 44.85278405991211, 3.323071616583513 44.86233056781156, 3.318429633154068 44.86395542405899, 3.3153414641986574 44.866220262946456))",2022,1269929.24,742.0,0.03145376824302431
26,218706901,87069,2023.0,0.9555250270556085,95.6%,2643.0,2725.0,5522.0,2827.0,3566.0,4047.52,4046.92,180.0,Gajoubert,87,"POLYGON ((0.8272227723557782 46.08598585671849, 0.82731230131299 46.08843829013607, 0.8305437346071148 46.08927403615388, 0.8337176717209304 46.09629986466108, 0.8332007147467768 46.1046740100734, 0.8243877131562947 46.112824951703715, 0.8159765354929818 46.115501102747835, 0.8111351989272652 46.12224409366052, 0.8102914661622193 46.12467855169529, 0.8136650937187611 46.126678353110464, 0.8178542806359281 46.12695242434536, 0.8232048393677913 46.12853846387377, 0.8348683677962004 46.12863249421902, 0.8404455982549226 46.133962576002084, 0.8458335323362102 46.12987293512018, 0.8542127045599769 46.12803234979319, 0.8588863877295432 46.130248809756814, 0.8603137248691191 46.13433869422772, 0.8655868953249043 46.13076191375407, 0.8692224095798831 46.123671635061584, 0.8699245127546786 46.120008792390415, 0.8666274716302895 46.11839908189926, 0.8621869449423709 46.119798853772245, 0.8559237406170684 46.11768148669338, 0.8578868058874757 46.11520336604882, 0.8652782884915061 46.11469769399865, 0.8650812510737993 46.11256576301513, 0.8567219329981509 46.10679743456105, 0.850747870402373 46.099719322218206, 0.8524485224130843 46.09678488651862, 0.8570512301509025 46.09596901448805, 0.8631798516307047 46.091892622743735, 0.8634385116908304 46.087641035653405, 0.8666517438356867 46.08415445554497, 0.8675248781708328 46.08088179340573, 0.8654366509595975 46.079423700812555, 0.86054301967418 46.07817065844558, 0.8492349706817311 46.08118142580018, 0.8464163197374598 46.084094592095035, 0.8469297437123141 46.08765140636853, 0.8423047989544331 46.089046865327454, 0.8329618713525324 46.08944923289445, 0.8272227723557782 46.08598585671849))",2022,129247.27,141.0,0.03131145439280845
27,213305360,33536,2023.0,0.9545140817803814,95.5%,3137.1,3209.0,3288.8,4000.3,3716.9,3589.0,8291.6,270.2,Le Tuzan,33,"POLYGON ((-0.6393893251996369 44.44888377160323, -0.6367259327737529 44.44974592193406, -0.6256189181424635 44.45178944544328, -0.6208505256492952 44.45375270198223, -0.6171836666933264 44.45593764170209, -0.6155886944228965 44.45792544773073, -0.6163742872301281 44.46028672161288, -0.6200752710056113 44.462874822637175, -0.6204382408060316 44.4685402531991, -0.6123332011170413 44.4722255581341, -0.6065592047221788 44.4726727374254, -0.591466797092493 44.47058505117293, -0.5852001803802566 44.468982710499205, -0.5808901798352917 44.469638964639074, -0.576659143532756 44.468679637051146, -0.5768775765081863 44.46783386675258, -0.5836266981732172 44.46561464587509, -0.5847263852672977 44.46151449203914, -0.5822071113926329 44.458951360324846, -0.5781162200442286 44.45876172521893, -0.5731217066798899 44.45718195289116, -0.5689018866971624 44.45351244950216, -0.5627172379008295 44.45029344820119, -0.5631729148033967 44.44602086594703, -0.5650296178663754 44.44241258906666, -0.5832512239328912 44.43253140102976, -0.5906528157285128 44.432096779598076, -0.6008117235644832 44.43228118410463, -0.6112912239766557 44.431809000418966, -0.613530805781359 44.42999365198979, -0.6180017424424095 44.42907267735353, -0.6273465439764685 44.42928136568156, -0.6276797642323944 44.4429475362678, -0.6393893251996369 44.44888377160323))",2022,307002.48,262.0,0.027008250877973365
28,218200442,82044,2023.0,0.9533915834104405,95.3%,14317.38,14642.93,15556.28,15414.45,17391.15,40771.14,44607.86,1989.69,Corbarieu,82,"POLYGON ((1.402433915925353 43.95391573005475, 1.4114516272726774 43.94599172155112, 1.4155389759791297 43.944246648834714, 1.413979647182748 43.94222628332473, 1.405566665769403 43.941394966875805, 1.398541136300797 43.93910114411375, 1.3973573836854538 43.93012616977418, 1.3908424240335555 43.919332858261996, 1.3898590232133858 43.91603178467871, 1.3833754993255447 43.916902651996935, 1.3780410296470154 43.91837019439548, 1.3718679732397139 43.920920518675, 1.3671108146695072 43.92413611526581, 1.366354639169105 43.9254781209769, 1.3647055698397696 43.932928907497036, 1.3648657361041465 43.936733491609125, 1.3635138420833195 43.940064338866975, 1.3568794078236277 43.94918031164117, 1.355534181500482 43.95225341759558, 1.360682701181444 43.95426410708258, 1.3623172545720064 43.95673751045303, 1.3621054246187116 43.96098769300434, 1.359055070111391 43.96403529990493, 1.3663900789305858 43.964982953112894, 1.3706504496328056 43.963564309104065, 1.3760865569004848 43.95868296781102, 1.388685439325863 43.95442277777731, 1.395677957432881 43.95156122347384, 1.402433915925353 43.95391573005475))",2022,1074832.34,1697.0,0.04150215651307998
29,218801157,88115,2023.0,0.9531183708103521,95.3%,8244.02,8196.0,8017.0,8616.25,9088.36,8727.0,10129.0,442.0,Corcieux,88,"POLYGON ((6.916968649764141 48.18284678796737, 6.9129414919846734 48.178272053215714, 6.913147394820713 48.17581428376747, 6.915731476410572 48.17140712249861, 6.917131143016905 48.16542674450294, 6.910901960672491 48.16253752729969, 6.906548485684526 48.15745740977996, 6.906816335502778 48.15190161010139, 6.905284041535635 48.1469214268875, 6.8995987839966295 48.14085318107454, 6.896219572063765 48.139739432144, 6.889789427363614 48.14459571779771, 6.887267363214511 48.14590438271584, 6.8766043160869055 48.14993188646384, 6.869198967610899 48.15211007097982, 6.8658617282034635 48.15421896008697, 6.864895068552588 48.163538254766735, 6.86262886836217 48.164386462768775, 6.8559067372154185 48.16267152983148, 6.850141631024446 48.15944156326114, 6.8403237949287234 48.16182557082732, 6.843428696468466 48.16849651668243, 6.846913109804546 48.16838292231864, 6.852362265905055 48.17259081429613, 6.86356609240805 48.17719060458539, 6.8647389128463825 48.1812799545477, 6.866672011291647 48.18779522593385, 6.875778237176717 48.19020530216852, 6.879471861044173 48.19027741054119, 6.883847470910777 48.187747090394986, 6.888511134661162 48.18649703703415, 6.897253381109561 48.1865955769965, 6.916968649764141 48.18284678796737))",2022,1830110.09,1514.0,0.005534639722138246
30,219103405,91340,2023.0,0.9523558461340035,95.2%,72727.92,48620.12,49686.13,64693.26,71069.93,60666.32,65635.01,3008.76,Lisses,91,"POLYGON ((2.3984031907086103 48.607221501923775, 2.400035539233893 48.60974134332287, 2.405807473063136 48.60919068576057, 2.4117204566832613 48.61347043971273, 2.421980873198237 48.61358508523038, 2.4286353290044085 48.61278000358331, 2.4368621417510585 48.611144800139286, 2.4433199350830317 48.61040236836827, 2.4494306849237226 48.60547199023621, 2.4498540000940223 48.60238274347794, 2.4492107053943184 48.59851575351278, 2.4506115688896153 48.59536660519572, 2.4427122668554118 48.59404187421105, 2.4388178190844356 48.59279996480543, 2.4323146963977655 48.58890507621786, 2.438887767470235 48.57715081913097, 2.4320573357463844 48.57660320208746, 2.426699626850692 48.575353878046855, 2.4223286289834123 48.57320747917743, 2.415928268649836 48.57794196407538, 2.416871169895964 48.58097346133545, 2.413291070645957 48.586687584590564, 2.4095503891142704 48.589245131892476, 2.4044505463533996 48.591022953495845, 2.393434006629288 48.58909969007306, 2.3989662628705206 48.592219006406644, 2.4047128577576236 48.593729105517355, 2.4071404811327213 48.595029237755625, 2.3994809894212548 48.606969341916646, 2.3984031907086103 48.607221501923775))",2022,13579777.56,7396.0,0.0048332905093623636
31,214400160,44016,2023.0,0.951932839757427,95.2%,4687.3,4666.0,4834.0,4625.13,4770.78,16546.71,10183.39,642.42,La Boissière-du-Doré,44,"POLYGON ((-1.181369063111579 47.24089674991906, -1.1819944059036904 47.236678920031665, -1.1841808050165228 47.230468410534854, -1.1858969028331312 47.228018314530686, -1.1887125954775668 47.220106797903824, -1.1949611317179971 47.21833154784414, -1.1993036185411698 47.21778687653538, -1.204402027619417 47.218376382540185, -1.2169135477677389 47.22353675151234, -1.225078273652413 47.22795089014856, -1.2270601418845524 47.233752121701386, -1.2314299063121061 47.23959520395163, -1.2242240741628767 47.24134272849977, -1.215327014373174 47.24463584654798, -1.2127724830099995 47.24976316610072, -1.2080434208696866 47.252710385969245, -1.1979558135070112 47.25301177679328, -1.1949317146409053 47.252153166917815, -1.1931482180116304 47.24763520316326, -1.1900388833837308 47.24445603031057, -1.181369063111579 47.24089674991906))",2022,947146.99,1072.0,0.010751646901184788
32,213600851,36085,2023.0,0.9509837407766454,95.1%,299.8,424.72,441.01,2135.9,1644.77,1552.96,6410.52,195.17,Guilly,36,"POLYGON ((1.6941477561005494 47.08060681297948, 1.6977507012847792 47.08870550598441, 1.6968167166343373 47.0919826569124, 1.7013032282501377 47.09499849193495, 1.7071970475278984 47.094806690142526, 1.7119251166331213 47.09569749327305, 1.7167222310561339 47.09768475227169, 1.7254119658756133 47.09977924573722, 1.7349904147999373 47.10046460655647, 1.7378772205971786 47.102945763492244, 1.7436970505019842 47.11003563335592, 1.745392345794007 47.11475984256338, 1.7440567647952765 47.119064368530154, 1.7407633539938183 47.12173600613233, 1.7414993521514288 47.12277542247912, 1.7489162461323682 47.12259802488007, 1.7498138807410257 47.116677145920455, 1.7561123985085172 47.1113946318079, 1.7566141160427104 47.110239693213536, 1.7540557000355854 47.10582866928667, 1.7585658605113943 47.103878819278215, 1.7599919135552897 47.0997040157522, 1.76039684946815 47.094486834713756, 1.7680159404119276 47.085285556856356, 1.774626269883733 47.074397031785196, 1.773926915254159 47.07174660649571, 1.7722153813990376 47.07185736301521, 1.7656873193206508 47.06669518362131, 1.7652584795738993 47.06469222164819, 1.7614147484429221 47.06671393062426, 1.7602936931775819 47.070054031385204, 1.7570856375347523 47.07330722890835, 1.7522370291280767 47.07357730120679, 1.744083989853021 47.0730377403497, 1.7306115119721734 47.06857144252796, 1.7288240546372284 47.063845896473, 1.7236220676332326 47.05901817634706, 1.7125173824138196 47.05895943049943, 1.7086859665924103 47.06039936125407, 1.7019424412361985 47.06844635452302, 1.7058954744655812 47.073841248117155, 1.6952216787738839 47.079394115713214, 1.6941477561005494 47.08060681297948))",2022,162153.94,253.0,0.039533544482483744
