code_commune_insee,nb_maisons_total,1945-1975_moyen,pre1945_faible,1945-1975_faible,pre1945_nul,post2020_faible,1976-2020_nul,post2020_moyen,pre1945_fort,1976-2020_faible,1976-2020_moyen,1976-2020_fort,1945-1975_fort,pre1945_moyen,1945-1975_nul,post2020_nul,unk_fort,post2020_fort,unk_faible,unk_moyen,unk_nul,nb_maisons_exposition_rga,pct_exposition_rga
68347,252,35,0,0,0,0,2,5,0,1,125,0,0,82,0,2,0,0,0,0,0,248,0.9841269841269841
68348,774,0,185,291,1,11,0,0,0,286,0,0,0,0,0,0,0,0,0,0,0,773,0.9987080103359173
68349,1225,0,307,310,1,18,1,0,0,582,0,0,0,0,1,5,0,0,0,0,0,1217,0.9934693877551021
68350,209,28,17,11,3,0,0,1,0,20,83,0,0,45,0,1,0,0,0,0,0,205,0.9808612440191388
68351,201,0,12,71,0,2,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0,201,1.0
68352,604,0,48,103,8,25,12,0,0,392,0,0,0,0,14,1,0,0,1,0,0,569,0.9420529801324503
68353,195,6,10,2,0,3,1,6,0,25,116,0,0,24,0,2,0,0,0,0,0,192,0.9846153846153847
68354,378,0,4,24,69,3,134,0,0,94,0,0,0,0,43,7,0,0,0,0,0,125,0.3306878306878307
68355,468,108,0,0,1,0,0,14,0,6,244,0,0,91,0,3,0,0,0,1,0,464,0.9914529914529915
68356,350,46,9,3,0,0,0,6,0,5,153,0,0,122,0,6,0,0,0,0,0,344,0.9828571428571429
68357,194,13,12,5,0,1,0,2,0,31,121,0,0,9,0,0,0,0,0,0,0,194,1.0
68358,230,17,27,4,17,1,7,1,0,36,66,0,0,48,3,3,0,0,0,0,0,200,0.8695652173913043
68359,638,43,49,108,4,2,5,1,0,178,152,0,0,91,2,2,0,0,1,0,0,625,0.9796238244514106
68360,240,0,0,0,26,0,179,0,0,0,0,0,0,0,18,17,0,0,0,0,0,0,0.0
68361,146,2,40,24,8,1,13,0,0,45,7,0,0,1,3,2,0,0,0,0,0,120,0.821917808219178
68362,293,41,1,25,0,0,1,12,0,19,136,0,0,58,0,0,0,0,0,0,0,292,0.9965870307167235
68363,236,37,0,4,0,0,0,5,0,17,123,0,0,50,0,0,0,0,0,0,0,236,1.0
68364,357,55,0,15,0,0,0,5,0,39,123,0,0,117,0,3,0,0,0,0,0,354,0.9915966386554622
68365,634,146,20,26,3,3,0,11,0,46,231,0,0,147,0,1,0,0,0,0,0,630,0.9936908517350158
68366,290,49,0,0,0,0,1,10,0,0,210,0,0,18,0,2,0,0,0,0,0,287,0.9896551724137931
68367,419,0,45,34,5,12,147,0,0,143,0,0,0,0,28,5,0,0,0,0,0,234,0.5584725536992841
68368,425,39,18,50,33,2,49,0,0,131,21,0,0,21,58,3,0,0,0,0,0,282,0.6635294117647059
68370,79,0,40,8,0,0,0,0,0,29,0,0,0,0,2,0,0,0,0,0,0,77,0.9746835443037974
68371,133,9,13,5,1,0,0,0,0,10,50,0,0,45,0,0,0,0,0,0,0,132,0.9924812030075187
68372,622,117,72,60,5,6,8,8,0,112,108,0,0,98,21,6,0,0,1,0,0,582,0.9356913183279743
68373,155,17,21,8,0,1,1,0,0,16,38,0,0,52,0,1,0,0,0,0,0,153,0.9870967741935484
68374,1850,0,492,560,7,26,3,0,0,758,0,0,0,0,1,1,0,0,2,0,0,1838,0.9935135135135135
68375,3421,0,1643,662,5,55,0,0,0,1028,0,0,0,0,2,21,0,0,5,0,0,3393,0.9918152586962876
68376,3912,104,1000,1290,0,83,2,1,0,1372,25,0,0,16,0,16,0,0,3,0,0,3894,0.995398773006135
68377,313,63,0,2,0,0,1,2,0,2,136,0,0,106,0,0,0,0,0,1,0,312,0.9968051118210862
68378,113,15,1,0,1,0,0,3,0,3,65,0,0,24,0,1,0,0,0,0,0,111,0.9823008849557522
68379,431,0,38,58,2,19,7,0,0,292,0,0,0,0,0,15,0,0,0,0,0,407,0.9443155452436195
68380,204,31,0,0,1,0,1,5,0,0,99,0,0,66,0,1,0,0,0,0,0,201,0.9852941176470589
68381,339,6,158,47,0,10,0,0,0,112,1,0,0,4,0,0,0,0,1,0,0,339,1.0
68382,147,21,0,1,1,0,0,3,0,1,89,0,0,30,1,0,0,0,0,0,0,145,0.9863945578231292
68383,122,28,0,0,5,0,2,0,0,1,53,0,0,32,1,0,0,0,0,0,0,114,0.9344262295081968
68384,942,204,30,80,2,3,1,20,0,124,304,0,0,163,0,11,0,0,0,0,0,928,0.9851380042462845
68385,354,0,17,57,46,4,115,0,0,65,0,0,0,0,48,2,0,0,0,0,0,143,0.403954802259887
68386,414,70,2,67,2,6,1,6,0,42,157,0,0,59,1,1,0,0,0,0,0,409,0.9879227053140096
69001,172,0,0,0,86,0,75,0,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0.0
69002,181,2,17,0,69,0,13,0,0,2,10,0,0,63,4,1,0,0,0,0,0,94,0.5193370165745856
69003,571,114,15,11,0,0,0,53,0,16,243,0,0,117,0,2,0,0,0,0,0,569,0.9964973730297724
69004,244,42,0,0,0,0,0,10,0,0,127,0,0,65,0,0,0,0,0,0,0,244,1.0
69005,211,16,0,0,0,0,0,23,0,0,119,0,0,53,0,0,0,0,0,0,0,211,1.0
69006,1463,93,23,1,355,0,369,6,0,12,126,0,0,368,79,27,0,0,0,3,1,632,0.4319890635680109
69007,857,7,258,63,19,33,53,5,0,308,88,0,0,19,3,1,0,0,0,0,0,781,0.911318553092182
69008,279,1,0,0,124,0,85,1,0,0,28,0,0,23,6,11,0,0,0,0,0,53,0.18996415770609318
69009,1832,67,0,0,2,0,3,20,341,0,327,719,165,91,2,1,2,91,0,1,0,1824,0.9956331877729258
69010,1095,127,0,0,0,0,3,22,18,0,555,155,7,199,0,0,0,7,0,2,0,1092,0.9972602739726028
69012,293,0,134,5,21,1,6,5,0,78,25,0,0,14,2,2,0,0,0,0,0,262,0.89419795221843
69013,1177,53,4,0,2,0,7,2,168,1,38,598,197,36,2,1,1,66,0,0,1,1164,0.9889549702633815
69014,418,7,0,0,174,0,143,0,0,0,38,0,0,36,11,9,0,0,0,0,0,81,0.1937799043062201
69016,83,1,23,1,33,0,12,0,0,4,0,0,0,8,1,0,0,0,0,0,0,37,0.4457831325301205
69017,325,28,0,0,22,0,28,1,91,0,52,14,9,74,4,0,1,1,0,0,0,271,0.8338461538461538
69018,692,34,111,8,55,13,23,4,0,55,85,0,0,270,20,7,0,0,0,7,0,587,0.8482658959537572
69019,2902,94,243,370,9,113,11,26,0,1198,522,0,0,300,2,0,0,0,6,7,1,2879,0.9920744314266023
69020,215,56,0,0,3,0,0,4,7,0,82,28,12,22,1,0,0,0,0,0,0,211,0.9813953488372092
69021,830,7,0,0,338,0,348,0,0,0,17,0,0,30,70,20,0,0,0,0,0,54,0.06506024096385542
69022,238,0,0,0,128,0,97,0,0,0,0,0,0,0,11,2,0,0,0,0,0,0,0.0
69023,621,49,2,2,75,0,26,7,0,3,203,0,0,240,10,3,0,0,0,1,0,507,0.8164251207729468
69024,1553,66,0,0,78,0,111,10,252,0,362,266,83,279,18,5,0,21,0,2,0,1341,0.8634900193174501
69026,203,6,0,0,44,0,38,3,8,0,34,2,0,59,6,3,0,0,0,0,0,112,0.5517241379310345
69027,2214,40,241,244,35,18,574,3,0,627,274,0,0,22,114,20,0,0,0,1,1,1470,0.6639566395663956
69028,1943,28,29,36,255,0,975,1,0,208,73,0,0,19,252,66,0,0,0,0,1,394,0.20277920741121977
69029,2884,0,1246,798,3,20,0,0,0,812,0,0,0,0,0,0,0,0,5,0,0,2881,0.9989597780859917
69030,348,0,0,0,191,0,142,0,0,0,0,0,0,0,12,3,0,0,0,0,0,0,0.0
69031,454,5,0,0,119,0,282,0,0,0,6,0,0,16,16,10,0,0,0,0,0,27,0.05947136563876652
69032,735,10,0,0,243,0,260,3,14,0,46,16,1,88,20,34,0,0,0,0,0,178,0.24217687074829933
69033,998,4,176,80,1,19,3,7,0,593,106,0,0,6,1,2,0,0,0,0,0,991,0.9929859719438878
69034,2907,38,1250,702,6,40,3,2,0,746,33,0,0,76,1,1,0,0,9,0,0,2896,0.9962160302717579
69035,227,3,16,0,106,0,47,1,0,7,9,0,0,32,5,1,0,0,0,0,0,68,0.29955947136563876
69036,400,24,8,2,3,0,0,1,0,2,233,0,0,126,0,0,0,0,0,1,0,397,0.9925
69037,371,8,0,0,130,0,122,1,0,0,20,0,0,62,22,6,0,0,0,0,0,91,0.24528301886792453
69038,430,0,0,0,317,0,96,0,0,0,0,0,0,0,11,6,0,0,0,0,0,0,0.0
69039,323,10,0,0,103,0,94,3,0,0,29,0,0,59,19,5,0,0,0,1,0,102,0.3157894736842105
69040,747,210,0,2,2,0,0,22,0,7,322,0,0,182,0,0,0,0,0,0,0,745,0.9973226238286479
69042,203,0,0,0,64,0,131,0,0,0,0,0,0,1,4,3,0,0,0,0,0,1,0.0049261083743842365
69043,2521,57,364,505,108,71,243,1,0,950,78,0,0,63,71,10,0,0,0,0,0,2089,0.828639428798096
69044,1257,273,12,5,17,1,5,49,0,4,654,0,0,231,6,0,0,0,0,0,0,1229,0.9777247414478918
69045,466,14,84,12,3,4,1,6,0,66,135,0,0,139,0,0,0,0,0,2,0,462,0.9914163090128756
69046,1579,1,287,302,3,90,1,0,0,887,1,0,0,0,2,0,0,0,5,0,0,1573,0.9962001266624446
69047,407,35,0,0,3,0,1,9,1,0,145,2,0,209,1,0,0,0,0,1,0,402,0.9877149877149877
69049,934,65,127,81,2,18,7,28,0,265,169,0,0,171,0,1,0,0,0,0,0,924,0.9892933618843683
69050,819,110,0,0,8,0,4,25,37,0,261,79,26,259,1,1,0,5,0,3,0,805,0.9829059829059829
69051,436,0,0,0,129,0,261,0,0,0,0,0,0,0,42,4,0,0,0,0,0,0,0.0
69052,1327,6,0,0,1,0,0,0,180,0,4,798,283,9,0,0,7,39,0,0,0,1326,0.9992464204973625
69053,258,3,51,2,83,0,20,3,0,7,61,0,0,21,7,0,0,0,0,0,0,148,0.5736434108527132
69054,235,6,80,22,17,3,6,2,0,68,12,0,0,18,0,0,0,0,1,0,0,212,0.902127659574468
69055,459,24,63,38,6,2,1,8,0,137,90,0,0,86,1,2,0,0,0,1,0,449,0.9782135076252724
69056,631,37,0,0,5,0,26,13,6,0,319,59,10,144,6,3,0,2,0,1,0,591,0.936608557844691
69057,239,0,0,0,107,0,86,0,0,0,5,0,0,11,29,1,0,0,0,0,0,16,0.06694560669456066
69058,228,0,17,1,126,0,55,0,0,3,2,0,0,3,14,7,0,0,0,0,0,26,0.11403508771929824
69059,535,32,4,2,5,1,12,5,78,12,65,192,67,34,4,3,0,19,0,0,0,511,0.9551401869158879
69060,332,18,81,11,37,3,41,7,0,38,23,0,0,66,4,2,0,0,0,1,0,248,0.7469879518072289
69061,503,21,0,0,9,0,2,20,103,0,99,77,20,145,1,1,0,3,0,2,0,490,0.974155069582505
69062,298,1,0,0,95,0,158,0,0,0,1,0,0,27,10,6,0,0,0,0,0,29,0.09731543624161074
69063,1184,88,117,89,4,19,6,10,14,292,320,6,7,207,0,3,1,0,0,1,0,1171,0.9890202702702703
69064,977,0,379,174,80,8,169,0,0,151,0,0,0,0,14,0,0,0,2,0,0,714,0.7308085977482088
69065,392,5,126,10,4,3,1,3,0,133,51,0,0,54,1,0,0,0,1,0,0,386,0.9846938775510204
69066,1682,17,723,149,116,17,66,3,0,406,28,0,0,130,13,4,0,0,7,3,0,1483,0.8816884661117717
69067,465,7,0,0,282,0,112,0,0,0,18,0,0,20,23,3,0,0,0,0,0,45,0.0967741935483871
69068,626,115,94,15,1,3,2,10,0,48,158,0,0,180,0,0,0,0,0,0,0,623,0.9952076677316294
69069,2201,388,0,0,63,0,269,40,0,0,1083,0,0,258,86,14,0,0,0,0,0,1769,0.8037255792821445
69070,587,7,0,0,131,0,205,2,0,0,57,0,0,161,8,14,0,0,0,1,1,228,0.38841567291311757
69071,348,38,0,0,0,0,0,7,0,0,178,0,0,124,0,0,0,0,0,1,0,348,1.0
69072,2028,161,41,52,42,5,172,53,27,420,700,75,37,182,34,19,0,7,0,0,1,1760,0.8678500986193294
69074,575,37,2,0,16,0,3,11,27,0,212,22,5,232,0,0,0,4,0,4,0,556,0.9669565217391304
69075,85,0,0,0,43,0,34,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0.0
69076,902,31,0,0,91,0,464,1,11,0,59,16,17,8,149,55,0,0,0,0,0,143,0.15853658536585366
69077,426,3,128,12,0,13,1,5,0,193,25,0,0,45,0,0,0,0,0,0,1,424,0.9953051643192489
69078,305,0,0,0,122,0,150,0,0,0,0,0,0,6,19,8,0,0,0,0,0,6,0.019672131147540985
69080,660,0,4,0,146,0,336,0,0,40,0,0,0,0,77,56,0,0,0,0,1,44,0.06666666666666667
69081,1741,296,113,70,16,5,19,39,0,106,717,0,0,354,3,1,0,0,2,0,0,1702,0.977599080987938
69082,129,1,58,2,2,0,2,1,0,34,10,0,0,19,0,0,0,0,0,0,0,125,0.9689922480620154
69083,390,4,0,0,68,0,227,0,0,0,7,0,0,5,76,3,0,0,0,0,0,16,0.041025641025641026
69084,618,2,58,3,340,6,116,0,0,35,5,0,0,22,24,6,0,0,0,0,1,131,0.21197411003236247
69085,496,67,39,22,4,4,0,37,0,37,167,0,0,118,0,1,0,0,0,0,0,491,0.9899193548387096
69086,844,23,0,0,163,0,427,4,0,0,81,0,0,29,91,21,0,0,0,5,0,142,0.16824644549763032
69087,848,24,143,109,1,16,0,18,0,386,107,0,0,34,1,9,0,0,0,0,0,837,0.9870283018867925
69088,502,22,87,76,1,2,0,2,0,131,74,0,0,106,0,0,0,0,0,1,0,501,0.99800796812749
69089,2350,457,169,140,28,7,32,40,0,344,909,0,0,197,25,2,0,0,0,0,0,2263,0.9629787234042553
69090,346,37,0,0,0,0,2,21,0,0,193,0,0,92,1,0,0,0,0,0,0,343,0.9913294797687862
69091,2333,57,521,417,55,18,82,15,0,568,503,0,0,50,39,4,0,0,3,1,0,2153,0.9228461208744106
69092,1622,35,0,0,14,0,5,10,242,0,271,742,174,84,1,2,3,35,0,4,0,1600,0.9864364981504316
69093,502,0,0,0,331,0,124,0,0,0,1,0,0,8,32,3,0,0,0,0,3,9,0.017928286852589643
69094,1613,0,3,3,215,0,972,0,0,8,10,0,0,2,315,84,0,0,0,0,1,26,0.016119032858028518
69095,336,1,0,0,147,0,146,0,0,0,1,0,0,12,19,10,0,0,0,0,0,14,0.041666666666666664
69096,1575,19,279,288,54,20,33,5,0,613,228,0,0,10,20,4,0,0,2,0,0,1464,0.9295238095238095
69097,276,0,0,0,77,0,158,0,0,0,0,0,0,0,35,6,0,0,0,0,0,0,0.0
69098,166,0,0,0,56,0,98,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0.0
69099,600,0,0,0,300,0,220,0,0,0,6,0,0,21,27,25,0,0,0,0,1,27,0.045
69100,1874,92,271,228,1,67,11,6,0,1017,156,0,0,23,0,1,0,0,1,0,0,1861,0.9930629669156884
69102,289,3,1,0,95,0,58,4,0,0,73,0,0,44,10,0,0,0,0,1,0,126,0.4359861591695502
69103,442,18,1,0,171,0,48,3,0,0,79,0,0,103,11,5,0,0,0,3,0,207,0.4683257918552036
69104,244,0,102,0,88,4,21,0,0,21,1,0,0,6,0,1,0,0,0,0,0,134,0.5491803278688525
69105,426,27,0,0,2,0,2,28,1,0,204,0,0,160,0,0,0,0,0,2,0,422,0.9906103286384976
69106,430,40,0,0,4,0,2,32,24,0,183,42,9,84,1,2,0,6,0,1,0,421,0.9790697674418605
69107,398,25,0,0,95,0,106,1,0,0,46,0,0,93,27,3,0,0,0,2,0,167,0.41959798994974873
69108,428,7,110,13,69,17,65,0,0,101,19,0,0,22,3,2,0,0,0,0,0,289,0.6752336448598131
69109,380,8,68,7,58,3,49,6,0,25,108,0,0,38,10,0,0,0,0,0,0,263,0.6921052631578948
69110,773,2,0,0,389,0,295,0,0,0,5,0,0,25,40,16,0,0,0,1,0,33,0.042690815006468305
69111,233,5,0,0,31,0,31,4,39,0,36,44,5,30,4,1,1,1,0,0,1,165,0.7081545064377682
69112,1860,0,14,9,326,2,1115,0,0,33,0,0,0,0,288,72,0,0,0,0,1,58,0.03118279569892473
69113,369,3,0,0,176,0,114,4,0,0,16,0,0,32,20,3,0,0,0,0,1,55,0.14905149051490515
69114,1499,133,0,0,9,0,1,69,2,0,744,0,0,535,0,0,0,0,0,6,0,1489,0.9933288859239493
69115,1271,62,0,0,6,0,2,11,184,0,104,612,238,30,1,0,1,19,0,1,0,1262,0.992918961447679
69116,946,32,152,159,57,19,92,5,8,282,38,6,5,39,45,7,0,0,0,0,0,745,0.7875264270613108
69117,1084,66,8,71,28,0,141,19,47,107,332,145,22,63,11,14,0,10,0,0,0,890,0.8210332103321033
69118,819,8,203,96,44,23,77,3,0,253,81,0,0,10,13,5,0,0,3,0,0,680,0.8302808302808303
69119,372,0,0,0,160,0,182,0,0,0,0,0,0,0,21,9,0,0,0,0,0,0,0.0
69120,254,0,0,0,174,0,72,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0.0
69121,747,63,25,77,5,4,12,4,46,173,108,93,58,59,5,2,0,10,0,3,0,723,0.9678714859437751
69122,733,56,0,0,3,0,0,5,185,0,53,300,57,53,0,2,0,19,0,0,0,728,0.9931787175989086
69124,280,9,105,9,6,1,1,1,0,27,34,0,0,87,0,0,0,0,0,0,0,273,0.975
69125,373,16,0,0,1,0,1,1,107,0,14,138,56,18,0,0,0,21,0,0,0,371,0.9946380697050938
69126,317,28,0,0,5,0,0,5,42,0,127,57,3,46,1,1,0,2,0,0,0,310,0.9779179810725552
69127,869,47,0,1,27,1,121,15,0,342,235,0,0,31,35,14,0,0,0,0,0,672,0.7733026467203682
69130,142,0,0,0,85,0,31,1,0,0,1,0,0,6,15,2,0,0,0,1,0,9,0.06338028169014084
69131,1044,1,0,0,290,0,605,0,0,0,3,0,0,0,117,27,0,0,0,0,1,4,0.0038314176245210726
69132,351,13,0,0,83,0,62,6,0,0,64,0,0,117,5,1,0,0,0,0,0,200,0.5698005698005698
69133,1312,62,181,137,17,19,90,10,0,392,214,0,0,168,15,7,0,0,0,0,0,1183,0.9016768292682927
69134,112,9,0,0,1,0,2,3,34,0,32,11,1,16,0,1,1,1,0,0,0,108,0.9642857142857143
69135,1039,22,284,32,203,9,126,2,0,76,56,0,0,176,43,4,0,0,3,1,2,661,0.6361886429258903
69136,1108,8,17,118,79,8,512,1,0,218,7,0,0,40,85,15,0,0,0,0,0,417,0.37635379061371843
69137,171,4,2,1,12,1,19,5,9,2,55,7,0,48,5,0,0,1,0,0,0,135,0.7894736842105263
69138,207,2,0,0,102,0,79,0,0,1,1,0,0,4,12,6,0,0,0,0,0,8,0.03864734299516908
69139,544,0,0,0,302,0,207,0,0,0,0,0,0,0,21,14,0,0,0,0,0,0,0.0
69140,780,31,0,0,6,0,2,5,139,0,67,327,84,83,3,0,1,32,0,0,0,769,0.985897435897436
69141,1705,0,5,1,412,1,1027,0,0,1,0,0,0,0,198,60,0,0,0,0,0,8,0.00469208211143695
69142,213,0,92,60,0,5,0,0,0,44,1,0,0,10,0,1,0,0,0,0,0,212,0.9953051643192489
69143,870,121,32,150,2,9,0,2,0,164,179,0,0,211,0,0,0,0,0,0,0,868,0.9977011494252873
69145,357,0,55,11,131,0,56,0,0,88,2,0,0,5,6,2,0,0,1,0,0,162,0.453781512605042
69148,850,6,5,5,222,0,448,0,0,11,9,0,0,6,98,40,0,0,0,0,0,42,0.04941176470588235
69149,3105,0,1127,768,20,31,13,0,0,1136,0,0,0,0,5,0,0,0,5,0,0,3067,0.9877616747181964
69151,616,0,108,30,192,10,84,0,0,167,0,0,0,0,9,12,0,0,4,0,0,319,0.5178571428571429
69153,401,75,0,0,0,0,0,14,31,0,130,37,13,98,1,0,1,0,0,1,0,400,0.9975062344139651
69154,783,3,5,4,144,1,474,0,0,15,5,0,0,3,122,7,0,0,0,0,0,36,0.04597701149425287
69155,446,2,0,0,130,0,268,0,0,0,9,0,0,5,26,6,0,0,0,0,0,16,0.03587443946188341
69156,955,72,13,3,33,2,82,13,43,30,302,98,47,207,5,3,0,2,0,0,0,832,0.8712041884816754
69157,1863,26,0,0,392,0,952,14,0,0,64,0,0,152,191,64,0,0,0,4,4,260,0.13955984970477725
69160,603,3,279,56,62,3,16,0,0,144,4,0,0,29,5,2,0,0,0,0,0,518,0.8590381426202321
69161,291,1,97,15,50,1,56,0,0,28,3,0,0,27,10,1,0,0,2,0,0,174,0.5979381443298969
69162,656,10,210,34,70,6,58,2,0,89,62,0,0,96,15,1,0,0,3,0,0,512,0.7804878048780488
69163,1049,53,159,60,3,48,3,21,0,360,196,0,0,144,0,0,0,0,2,0,0,1043,0.994280266920877
69164,269,3,111,6,58,0,12,1,0,42,2,0,0,28,4,2,0,0,0,0,0,193,0.7174721189591078
69165,494,3,166,20,65,5,25,0,0,136,36,0,0,32,6,0,0,0,0,0,0,398,0.805668016194332
69166,120,0,0,0,95,0,11,0,0,0,0,0,0,0,13,0,0,0,0,0,1,0,0.0
69167,223,6,1,0,47,0,20,1,10,0,54,8,0,73,1,2,0,0,0,0,0,153,0.6860986547085202
69168,391,26,29,35,1,8,0,3,0,118,89,0,0,82,0,0,0,0,0,0,0,390,0.9974424552429667
69169,312,0,0,0,192,0,94,0,0,0,11,0,0,4,8,3,0,0,0,0,0,15,0.04807692307692308
69170,406,0,6,1,153,0,178,0,0,4,0,0,0,0,57,7,0,0,0,0,0,11,0.027093596059113302
69171,626,41,0,0,19,0,118,19,0,0,247,0,0,167,5,9,0,0,0,1,0,475,0.7587859424920128
69172,325,13,0,1,32,0,12,12,0,10,98,0,0,136,9,2,0,0,0,0,0,270,0.8307692307692308
69173,340,0,0,0,169,0,139,0,0,0,0,0,0,1,30,1,0,0,0,0,0,1,0.0029411764705882353
69174,229,0,0,0,112,0,89,0,0,0,0,0,0,0,13,14,0,0,0,0,1,0,0.0
69175,738,48,0,0,155,0,114,10,0,0,250,0,0,132,26,2,0,0,0,1,0,441,0.5975609756097561
69176,1320,0,3,0,316,0,800,0,0,0,0,0,0,0,157,43,0,0,0,0,1,3,0.0022727272727272726
69177,735,0,0,0,191,0,437,0,0,0,0,0,0,0,86,20,0,0,0,0,1,0,0.0
69178,279,12,0,0,45,0,58,1,0,0,68,0,0,89,3,3,0,0,0,0,0,170,0.6093189964157706
69179,1440,9,18,2,294,0,632,5,0,12,243,0,0,67,107,51,0,0,0,0,0,356,0.24722222222222223
69180,116,0,0,0,56,0,45,0,0,0,0,0,0,0,12,3,0,0,0,0,0,0,0.0
69181,114,0,0,0,71,0,27,0,0,0,0,0,0,0,7,8,0,0,0,0,1,0,0.0
69182,250,0,63,2,121,0,51,0,0,7,0,0,0,0,6,0,0,0,0,0,0,72,0.288
69183,223,4,0,0,103,0,38,0,0,0,6,0,0,67,1,0,0,0,0,3,1,80,0.35874439461883406
69184,378,11,0,0,109,0,108,1,0,0,54,0,0,60,29,6,0,0,0,0,0,126,0.3333333333333333
69186,152,0,7,1,67,0,32,0,0,1,1,0,0,10,32,1,0,0,0,0,0,20,0.13157894736842105
69187,261,0,0,0,169,0,81,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0.0
69188,338,2,0,0,162,0,135,0,0,0,1,0,0,7,27,3,0,0,0,0,1,10,0.029585798816568046
69189,274,2,90,36,5,2,15,0,0,66,43,0,0,11,4,0,0,0,0,0,0,250,0.9124087591240876
69190,669,3,0,0,108,0,408,0,0,0,11,0,0,0,119,20,0,0,0,0,0,14,0.02092675635276532
69191,1792,266,42,56,10,18,19,47,120,96,653,74,42,329,10,5,1,2,0,2,0,1748,0.9754464285714286
69192,64,0,0,0,32,0,28,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0.0
69193,501,13,34,50,7,14,43,4,0,201,107,0,0,6,21,1,0,0,0,0,0,429,0.8562874251497006
69194,2039,148,215,121,11,10,13,24,120,385,449,219,91,218,1,1,1,11,1,0,0,2013,0.9872486512996567
69196,255,7,68,10,11,4,3,1,0,66,32,0,0,50,0,0,0,0,1,2,0,241,0.9450980392156862
69197,802,50,13,2,66,2,32,34,0,54,331,0,0,198,6,12,0,0,0,1,1,685,0.8541147132169576
69198,344,4,1,0,151,0,131,2,0,1,20,0,0,20,11,3,0,0,0,0,0,48,0.13953488372093023
69199,1010,0,273,326,1,4,0,0,0,401,0,0,0,0,0,1,0,0,4,0,0,1008,0.998019801980198
69200,644,0,0,0,338,0,247,0,0,0,0,0,0,1,38,17,0,0,0,0,3,1,0.0015527950310559005
69201,335,22,0,0,2,0,2,16,0,0,151,0,0,142,0,0,0,0,0,0,0,331,0.9880597014925373
69202,2421,351,412,367,20,11,3,25,0,399,584,0,0,242,2,1,0,0,2,2,0,2395,0.9892606361007849
69203,390,7,0,0,149,0,145,0,0,0,30,0,0,35,23,1,0,0,0,0,0,72,0.18461538461538463
69204,3600,6,633,681,9,46,39,1,0,2103,46,0,0,16,9,3,0,0,7,1,0,3540,0.9833333333333333
69205,1521,147,7,3,68,0,108,35,0,2,928,0,0,99,108,15,0,0,0,1,0,1222,0.8034188034188035
69206,1429,37,373,124,4,32,1,9,8,476,119,3,0,234,1,1,0,0,5,2,0,1422,0.9951014695591323
69207,623,61,65,22,0,1,1,8,0,133,205,1,0,121,0,3,0,0,2,0,0,619,0.9935794542536116
69208,822,76,0,0,17,0,32,29,28,0,343,42,4,239,7,5,0,0,0,0,0,761,0.9257907542579076
69209,387,14,48,4,132,2,36,0,0,15,14,0,0,109,11,1,0,0,0,0,1,206,0.5322997416020672
69212,141,23,0,0,0,0,0,7,3,0,44,19,6,37,0,0,0,2,0,0,0,141,1.0
69214,451,1,0,0,172,0,214,0,0,0,24,0,0,18,10,9,0,0,0,1,2,44,0.0975609756097561
69215,373,16,1,0,33,0,16,10,9,0,148,6,1,126,5,2,0,0,0,0,0,317,0.8498659517426274
69216,247,0,0,0,134,0,103,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0.0
69217,419,0,0,0,272,0,115,0,0,0,0,0,0,0,25,6,0,0,0,0,1,0,0.0
69218,412,40,51,4,6,0,6,10,0,22,100,0,0,168,3,0,0,0,0,2,0,397,0.9635922330097088
69219,749,0,0,0,240,0,417,0,0,0,0,0,0,0,76,15,0,0,0,0,1,0,0.0
69220,647,0,0,0,289,0,277,0,0,0,0,0,0,0,42,39,0,0,0,0,0,0,0.0
69225,227,1,0,0,95,0,100,0,0,0,2,0,0,1,15,13,0,0,0,0,0,4,0.01762114537444934
69227,1248,4,3,0,429,0,628,0,0,0,10,0,0,25,133,15,0,0,0,1,0,43,0.03445512820512821
69228,1546,0,27,13,575,0,700,0,0,24,0,0,0,0,159,46,0,0,0,0,2,64,0.04139715394566624
69229,440,6,0,0,200,0,125,0,0,0,16,0,0,63,24,5,0,0,0,0,1,85,0.19318181818181818
69230,156,0,0,0,24,0,10,0,28,0,19,20,2,44,4,1,1,3,0,0,0,117,0.75
69231,718,11,0,0,129,0,447,0,0,0,4,0,0,4,80,43,0,0,0,0,0,19,0.026462395543175487
69233,373,65,0,5,0,0,0,3,6,1,136,44,11,99,0,1,0,0,0,2,0,372,0.9973190348525469
69234,668,4,0,0,293,0,286,1,0,0,0,0,0,11,35,35,0,0,0,0,3,16,0.023952095808383235
69235,460,10,138,64,22,17,19,0,0,127,42,0,0,12,7,2,0,0,0,0,0,410,0.8913043478260869
69236,217,1,98,18,8,1,24,0,0,47,7,0,0,5,6,1,0,0,1,0,0,178,0.8202764976958525
69238,1038,1,0,0,266,0,521,1,0,0,8,0,0,8,197,34,0,0,0,0,2,18,0.017341040462427744
