code_commune_insee,agri_nul,resid_nul,autres_nul,rervice_nul,autres_faible,agri_faible,indus_nul,autres_fort,resid_moyen,rervice_fort,indus_moyen,rervice_moyen,autres_moyen,rervice_faible,resid_fort,agri_fort,resid_faible,agri_moyen,indus_faible,indus_fort,nb_bats_total,nb_bats_exposition_tri,pct_exposition_tri
01313,24,1667,2651,163,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,4585,0,0.0
01314,37,695,1066,23,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,1850,0,0.0
01317,18,142,256,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,422,0,0.0
01318,43,240,379,9,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,673,0,0.0
01319,90,174,415,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,691,0,0.0
01320,73,1323,2099,56,112,1,44,46,106,1,30,19,223,6,25,1,83,6,0,2,4256,661,0.15531015037593984
01321,17,335,452,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,812,0,0.0
01322,16,1441,1932,74,31,0,114,33,104,4,0,8,145,0,23,0,42,2,0,0,3969,392,0.09876543209876543
01323,26,456,980,19,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1491,0,0.0
01325,45,397,539,8,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,993,0,0.0
01328,122,189,497,28,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,839,0,0.0
01329,4,116,166,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,288,0,0.0
01331,25,93,187,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308,0,0.0
01332,10,334,447,12,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,822,0,0.0
01333,89,993,1496,66,0,0,166,0,0,0,0,0,0,0,0,0,0,0,0,0,2810,0,0.0
01334,51,223,416,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,695,0,0.0
01335,31,144,240,13,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,430,0,0.0
01336,105,413,569,13,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1103,0,0.0
01337,96,517,1009,31,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1660,0,0.0
01338,36,593,1174,27,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,1851,0,0.0
01339,4,567,915,23,36,0,0,26,24,3,0,1,36,0,11,0,20,0,0,0,1666,157,0.09423769507803122
01342,59,188,360,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,616,0,0.0
01343,114,667,1205,28,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,2086,0,0.0
01344,54,2109,2834,82,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,5196,0,0.0
01345,2,779,899,22,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1710,0,0.0
01346,113,342,660,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1146,0,0.0
01347,61,737,1093,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1908,0,0.0
01348,101,875,1622,60,0,0,76,0,88,0,1,5,221,0,0,0,0,32,0,0,3081,347,0.11262577085361895
01349,50,191,494,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,740,0,0.0
01350,154,886,1547,55,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,2679,0,0.0
01351,145,545,964,19,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1679,0,0.0
01352,76,221,483,8,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,807,0,0.0
01353,17,576,728,16,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1345,0,0.0
01354,15,1621,2279,288,0,0,227,0,0,0,0,0,0,0,0,0,0,0,0,0,4430,0,0.0
01355,42,152,397,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,600,0,0.0
01356,14,87,162,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,0,0.0
01357,5,172,198,11,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,395,0,0.0
01358,15,219,423,8,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,669,0,0.0
01359,65,95,236,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402,0,0.0
01360,42,593,680,22,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1364,0,0.0
01361,25,642,1253,19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1940,0,0.0
01362,68,278,419,19,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,907,0,0.0
01363,21,727,1087,34,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1888,0,0.0
01364,177,315,898,12,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1408,0,0.0
01365,81,453,954,11,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,1528,0,0.0
01366,26,382,602,16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1042,0,0.0
01367,44,303,504,33,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,904,0,0.0
01368,48,311,775,19,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1155,0,0.0
01369,28,332,526,12,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,930,0,0.0
01370,0,0,0,0,0,0,0,57,114,9,14,29,85,0,94,0,0,0,0,1,403,403,1.0
01371,52,396,539,11,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1005,0,0.0
01372,29,194,349,8,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,587,0,0.0
01373,20,365,513,37,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,970,0,0.0
01374,81,774,1489,26,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,2397,0,0.0
01375,84,301,626,16,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1032,0,0.0
01376,0,792,1000,59,1,0,77,5,1,0,0,0,2,0,0,0,0,0,0,0,1937,9,0.004646360351058337
01378,55,1114,1677,27,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2884,0,0.0
01379,26,295,596,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,930,0,0.0
01380,135,311,824,25,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1311,0,0.0
01381,68,336,639,8,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1054,0,0.0
01382,57,130,253,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,447,0,0.0
01383,90,532,824,30,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,1497,0,0.0
01384,21,806,1227,63,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,2144,0,0.0
01385,28,374,427,12,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,862,0,0.0
01386,41,479,652,19,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1202,0,0.0
01387,11,94,140,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,0,0.0
01388,112,430,779,57,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,1410,0,0.0
01389,313,620,990,45,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,0,0.0
01390,30,399,676,24,0,0,444,0,0,0,0,0,0,0,0,0,0,0,0,0,1573,0,0.0
01391,24,143,379,2,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,561,0,0.0
01392,5,239,314,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,567,0,0.0
01393,138,230,405,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,779,0,0.0
01396,3,375,484,17,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,916,0,0.0
01397,5,338,460,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,813,0,0.0
01398,86,487,920,22,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1540,0,0.0
01399,13,612,799,30,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1468,0,0.0
01400,6,89,222,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319,0,0.0
01401,18,623,856,12,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1518,0,0.0
01402,86,320,542,10,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,967,0,0.0
01403,30,508,836,40,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1426,0,0.0
01404,5,130,177,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316,0,0.0
01405,50,429,465,20,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,999,0,0.0
01406,47,90,201,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340,0,0.0
01407,8,356,392,29,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,787,0,0.0
01408,53,322,475,25,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,880,0,0.0
01410,20,130,210,9,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,373,0,0.0
01411,9,148,264,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429,0,0.0
01412,100,228,472,8,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,820,0,0.0
01415,0,207,256,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,481,0,0.0
01416,3,450,520,14,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,1008,0,0.0
01418,5,25,34,0,423,21,0,51,62,4,8,7,56,5,34,0,342,1,0,0,1078,1014,0.9406307977736549
01419,63,1606,2464,79,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,4259,0,0.0
01420,0,186,240,17,0,0,1,0,141,0,2,24,214,0,0,0,0,6,0,0,831,387,0.4657039711191336
01421,12,346,666,19,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1062,0,0.0
01422,19,545,930,33,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,1571,0,0.0
01423,15,366,496,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,890,0,0.0
01424,39,627,951,23,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1644,0,0.0
01425,56,124,276,11,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,470,0,0.0
01426,108,1037,1506,83,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,2796,0,0.0
01427,0,1416,1176,113,60,0,136,47,85,13,14,25,111,16,27,3,48,1,18,7,3316,475,0.14324487334137515
01428,29,47,106,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,0,0.0
01429,60,283,492,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,850,0,0.0
01430,25,251,346,17,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,656,0,0.0
01431,22,545,728,19,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,1361,0,0.0
01432,20,139,245,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,414,0,0.0
01433,42,111,288,29,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,476,0,0.0
01434,34,157,375,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,574,0,0.0
01435,30,660,1061,24,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1792,0,0.0
01436,21,170,256,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,456,0,0.0
01437,103,85,306,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,497,0,0.0
01439,14,42,124,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,0,0.0
01441,52,256,445,21,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,804,0,0.0
01443,68,1489,1947,121,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,3719,0,0.0
01444,2,566,731,21,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1330,0,0.0
01445,87,235,446,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,789,0,0.0
01446,224,538,939,23,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1735,0,0.0
01447,52,478,657,44,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1248,0,0.0
01448,6,138,177,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,332,0,0.0
01449,24,303,693,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1033,0,0.0
01450,33,1398,1847,33,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,3360,0,0.0
01451,192,2268,3468,230,0,0,263,0,0,0,0,0,0,0,0,0,0,0,0,0,6421,0,0.0
01452,2,428,592,25,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,1069,0,0.0
01453,57,343,714,37,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1154,0,0.0
01454,11,399,618,19,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1067,0,0.0
01456,1,52,133,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,0,0.0
01457,119,1074,1586,115,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,3021,0,0.0
02001,30,105,196,8,38,0,2,190,5,0,0,1,4,0,73,25,27,0,0,6,710,369,0.5197183098591549
02002,14,236,315,6,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,589,0,0.0
02003,29,434,719,12,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1205,0,0.0
02004,67,90,166,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,329,0,0.0
02005,29,145,266,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,443,0,0.0
02006,35,129,249,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,418,0,0.0
02007,8,57,192,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258,0,0.0
02008,40,124,214,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,381,0,0.0
02009,17,202,344,10,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,579,0,0.0
02010,29,62,95,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,190,0,0.0
02011,23,516,661,45,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1255,0,0.0
02012,8,31,85,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,0.0
02013,150,163,327,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,690,0,0.0
02014,57,306,469,10,0,0,15,4,0,0,0,0,0,0,0,0,0,0,1,0,862,5,0.00580046403712297
02015,0,35,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0.0
02016,9,81,122,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,0,0.0
02017,10,136,240,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,401,0,0.0
02018,50,1014,1537,108,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,2740,0,0.0
02019,29,162,304,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,507,0,0.0
02020,76,184,233,8,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,504,0,0.0
02021,94,48,51,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,197,0,0.0
02022,33,217,466,5,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,738,0,0.0
02023,2,51,135,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,193,0,0.0
02024,9,26,62,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0.0
02025,18,130,242,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393,0,0.0
02027,59,100,194,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358,0,0.0
02028,25,1066,1216,76,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,2439,0,0.0
02029,19,153,238,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413,0,0.0
02030,37,115,249,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,408,0,0.0
02031,104,320,425,20,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,882,0,0.0
02032,23,89,154,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,276,0,0.0
02033,8,53,126,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,0,0.0
02034,23,50,109,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,0,0.0
02035,34,105,181,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326,0,0.0
02036,0,42,63,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0.0
02037,28,502,540,22,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1117,0,0.0
02038,29,41,88,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,161,0,0.0
02039,31,75,111,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,0,0.0
02040,29,74,162,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,270,0,0.0
02041,8,348,474,19,11,0,5,3,0,1,0,0,0,0,0,0,4,0,0,0,873,19,0.021764032073310423
02042,0,171,271,8,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,483,0,0.0
02043,10,29,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0.0
02044,31,16,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0.0
02046,25,227,357,15,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,638,0,0.0
02047,0,43,113,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,159,0,0.0
02048,1,57,113,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,178,0,0.0
02049,35,334,551,16,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,959,0,0.0
02050,28,101,254,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,391,0,0.0
02051,0,207,349,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,570,0,0.0
02052,7,62,94,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,0,0.0
02053,75,321,845,11,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,1288,0,0.0
02054,11,213,370,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,603,0,0.0
02055,74,51,82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,0,0.0
02056,17,77,135,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,0,0.0
02057,75,533,623,35,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1270,0,0.0
02058,3,309,438,30,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,791,0,0.0
02059,3,589,565,31,26,0,25,356,127,5,5,0,205,1,153,0,28,0,2,6,2127,914,0.4297132110954396
02060,29,106,194,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,0,0.0
02061,21,108,163,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294,0,0.0
02062,10,61,137,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,0,0.0
02063,32,154,159,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,350,0,0.0
02064,1,1103,1228,99,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2442,0,0.0
02065,25,257,384,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,681,0,0.0
02066,21,82,150,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,257,0,0.0
02067,27,86,156,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,0,0.0
02068,3,44,96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0.0
02069,42,48,96,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,192,0,0.0
02070,105,197,355,9,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,670,0,0.0
02071,1,269,527,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,818,0,0.0
02072,10,83,269,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364,0,0.0
02073,33,227,386,18,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,666,0,0.0
02074,13,256,435,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,708,0,0.0
02075,10,84,146,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,0,0.0
02076,13,58,72,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,0,0.0
02078,47,63,131,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,0,0.0
02079,69,83,171,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,329,0,0.0
02080,27,139,170,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340,0,0.0
02081,18,165,268,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,456,0,0.0
02082,11,55,130,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,198,0,0.0
02083,25,357,718,12,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1122,0,0.0
02084,47,119,272,3,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,459,0,0.0
02085,25,359,506,39,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,950,0,0.0
02086,66,424,634,12,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1149,0,0.0
02087,4,16,52,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0.0
02088,3,33,95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0.0
02089,4,473,539,17,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,1106,0,0.0
02090,25,80,167,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,280,0,0.0
02091,24,42,84,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,0,0.0
02093,31,558,758,43,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,1411,0,0.0
02094,15,176,345,10,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,576,0,0.0
02095,93,2266,2324,271,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,4993,0,0.0
02096,32,82,145,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,0,0.0
02097,49,113,171,7,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,349,0,0.0
02098,22,166,334,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,534,0,0.0
02099,0,110,161,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,283,0,0.0
02100,28,54,94,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,178,0,0.0
02101,54,79,175,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,315,0,0.0
02102,22,84,175,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,0,0.0
02103,44,542,631,35,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,1281,0,0.0
02104,2,42,121,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0.0
02105,4,79,191,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,283,0,0.0
02106,8,290,444,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,763,0,0.0
02107,23,41,61,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,127,0,0.0
02108,4,66,124,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,0,0.0
02109,64,181,433,11,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,708,0,0.0
02110,20,800,1518,112,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,2511,0,0.0
02111,9,293,388,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,699,0,0.0
02112,42,241,447,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,740,0,0.0
02114,5,516,671,51,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,1281,0,0.0
02115,16,89,151,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,269,0,0.0
02116,14,71,193,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,0,0.0
02117,6,26,51,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0.0
02118,0,54,74,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0.0
02119,33,151,273,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,466,0,0.0
02120,5,84,141,1,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,252,0,0.0
02121,11,93,160,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,279,0,0.0
02122,1,33,75,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,0.0
02123,18,137,226,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,392,0,0.0
02124,37,293,486,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,826,0,0.0
02125,0,80,179,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263,0,0.0
02126,90,217,245,25,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,589,0,0.0
02127,27,83,183,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296,0,0.0
02128,14,655,875,38,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1599,0,0.0
02129,13,15,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0.0
02130,68,87,104,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,262,0,0.0
02131,20,756,1244,41,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,2104,0,0.0
02132,0,84,132,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,223,0,0.0
02133,14,191,443,8,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,661,0,0.0
02134,42,357,325,13,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,742,0,0.0
02135,67,466,801,33,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1380,0,0.0
02136,32,66,135,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,242,0,0.0
02137,10,60,134,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,0,0.0
02138,0,79,102,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,0,0.0
02139,73,193,295,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,573,0,0.0
02140,53,197,376,8,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,658,0,0.0
02141,48,682,968,133,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,1897,0,0.0
02142,0,89,148,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,0,0.0
02143,0,87,108,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,208,0,0.0
02144,15,65,104,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,0,0.0
02145,30,231,313,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,578,0,0.0
02146,17,44,128,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,196,0,0.0
